"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha"
"31 a 50 años",0,1,535.616282879391,1283.16138789009,427.72046263003,156117.968859961,12831.6138789009,"BOGOTÁ D.C.",10835
"31 a 50 años",1,2,384.328820863106,1283.16138789009,427.72046263003,156117.968859961,12831.6138789009,"BOGOTÁ D.C.",10835
"9 a 13 años",1,3,363.216284147593,1283.16138789009,427.72046263003,156117.968859961,12831.6138789009,"BOGOTÁ D.C.",10835
"31 a 50 años",0,1,532.287123895538,1275.18581209306,425.061937364354,155147.607137989,12751.8581209306,"BOGOTÁ D.C.",10865
"31 a 50 años",1,2,381.939999261471,1275.18581209306,425.061937364354,155147.607137989,12751.8581209306,"BOGOTÁ D.C.",10865
"9 a 13 años",1,3,360.958688936052,1275.18581209306,425.061937364354,155147.607137989,12751.8581209306,"BOGOTÁ D.C.",10865
"31 a 50 años",0,1,527.066397307224,1262.67865913863,420.892886379544,153625.903528533,12626.7865913863,"BOGOTÁ D.C.",10896
"31 a 50 años",1,2,378.193892658906,1262.67865913863,420.892886379544,153625.903528533,12626.7865913863,"BOGOTÁ D.C.",10896
"9 a 13 años",1,3,357.418369172501,1262.67865913863,420.892886379544,153625.903528533,12626.7865913863,"BOGOTÁ D.C.",10896
"31 a 50 años",0,1,531.242978577875,1272.68438150218,424.228127167392,154843.266416098,12726.8438150218,"BOGOTÁ D.C.",10926
"31 a 50 años",1,2,381.190777940958,1272.68438150218,424.228127167392,154843.266416098,12726.8438150218,"BOGOTÁ D.C.",10926
"9 a 13 años",1,3,360.250624983342,1272.68438150218,424.228127167392,154843.266416098,12726.8438150218,"BOGOTÁ D.C.",10926
"31 a 50 años",0,1,546.375519413569,1308.9369987614,436.312332920465,159254.00151597,13089.369987614,"BOGOTÁ D.C.",10957
"31 a 50 años",1,2,392.049057948391,1308.9369987614,436.312332920465,159254.00151597,13089.369987614,"BOGOTÁ D.C.",10957
"9 a 13 años",1,3,370.512421399435,1308.9369987614,436.312332920465,159254.00151597,13089.369987614,"BOGOTÁ D.C.",10957
"31 a 50 años",0,1,547.91903857881,1312.63476572184,437.544921907278,159703.896496157,13126.3476572184,"BOGOTÁ D.C.",10988
"31 a 50 años",1,2,393.156602509149,1312.63476572184,437.544921907278,159703.896496157,13126.3476572184,"BOGOTÁ D.C.",10988
"9 a 13 años",1,3,371.559124633876,1312.63476572184,437.544921907278,159703.896496157,13126.3476572184,"BOGOTÁ D.C.",10988
"31 a 50 años",0,1,559.79808313483,1341.09307027032,447.031023423441,163166.323549556,13410.9307027032,"BOGOTÁ D.C.",11017
"31 a 50 años",1,2,401.680352314985,1341.09307027032,447.031023423441,163166.323549556,13410.9307027032,"BOGOTÁ D.C.",11017
"9 a 13 años",1,3,379.614634820509,1341.09307027032,447.031023423441,163166.323549556,13410.9307027032,"BOGOTÁ D.C.",11017
"31 a 50 años",0,1,563.929266782974,1350.99003478209,450.33001159403,164370.454231821,13509.9003478209,"BOGOTÁ D.C.",11048
"31 a 50 años",1,2,404.644662757014,1350.99003478209,450.33001159403,164370.454231821,13509.9003478209,"BOGOTÁ D.C.",11048
"9 a 13 años",1,3,382.416105242102,1350.99003478209,450.33001159403,164370.454231821,13509.9003478209,"BOGOTÁ D.C.",11048
"31 a 50 años",0,1,564.852351773952,1353.2014444349,451.067148144968,164639.509072913,13532.014444349,"BOGOTÁ D.C.",11078
"31 a 50 años",1,2,405.307017837468,1353.2014444349,451.067148144968,164639.509072913,13532.014444349,"BOGOTÁ D.C.",11078
"9 a 13 años",1,3,383.042074823483,1353.2014444349,451.067148144968,164639.509072913,13532.014444349,"BOGOTÁ D.C.",11078
"31 a 50 años",0,1,576.020166910694,1379.95587597221,459.985291990736,167894.631576619,13799.5587597221,"BOGOTÁ D.C.",11109
"31 a 50 años",1,2,413.320428482953,1379.95587597221,459.985291990736,167894.631576619,13799.5587597221,"BOGOTÁ D.C.",11109
"9 a 13 años",1,3,390.61528057856,1379.95587597221,459.985291990736,167894.631576619,13799.5587597221,"BOGOTÁ D.C.",11109
"31 a 50 años",0,1,569.443290282266,1364.19983118367,454.733277061225,165977.646127347,13641.9983118367,"BOGOTÁ D.C.",11139
"31 a 50 años",1,2,408.601223110822,1364.19983118367,454.733277061225,165977.646127347,13641.9983118367,"BOGOTÁ D.C.",11139
"9 a 13 años",1,3,386.155317790586,1364.19983118367,454.733277061225,165977.646127347,13641.9983118367,"BOGOTÁ D.C.",11139
"31 a 50 años",0,1,585.013718625165,1401.50148365606,467.167161218686,170516.01384482,14015.0148365606,"BOGOTÁ D.C.",11170
"31 a 50 años",1,2,419.77370713836,1401.50148365606,467.167161218686,170516.01384482,14015.0148365606,"BOGOTÁ D.C.",11170
"9 a 13 años",1,3,396.714057892532,1401.50148365606,467.167161218686,170516.01384482,14015.0148365606,"BOGOTÁ D.C.",11170
"31 a 50 años",0,1,582.298799451332,1394.99742549641,464.999141832135,169724.686768729,13949.9742549641,"BOGOTÁ D.C.",11201
"31 a 50 años",1,2,417.825630281532,1394.99742549641,464.999141832135,169724.686768729,13949.9742549641,"BOGOTÁ D.C.",11201
"9 a 13 años",1,3,394.872995763541,1394.99742549641,464.999141832135,169724.686768729,13949.9742549641,"BOGOTÁ D.C.",11201
"31 a 50 años",0,1,595.271710530618,1426.0762763782,475.358758792734,173505.946959348,14260.762763782,"BOGOTÁ D.C.",11231
"31 a 50 años",1,2,427.134278613619,1426.0762763782,475.358758792734,173505.946959348,14260.762763782,"BOGOTÁ D.C.",11231
"9 a 13 años",1,3,403.670287233965,1426.0762763782,475.358758792734,173505.946959348,14260.762763782,"BOGOTÁ D.C.",11231
"31 a 50 años",0,1,601.083105086497,1439.99847654697,479.999492182324,175199.814646548,14399.9847654697,"BOGOTÁ D.C.",11262
"31 a 50 años",1,2,431.304216101748,1439.99847654697,479.999492182324,175199.814646548,14399.9847654697,"BOGOTÁ D.C.",11262
"9 a 13 años",1,3,407.611155358726,1439.99847654697,479.999492182324,175199.814646548,14399.9847654697,"BOGOTÁ D.C.",11262
"31 a 50 años",0,1,605.837882450398,1451.38936759415,483.796455864715,176585.706390621,14513.8936759415,"BOGOTÁ D.C.",11292
"31 a 50 años",1,2,434.715983137491,1451.38936759415,483.796455864715,176585.706390621,14513.8936759415,"BOGOTÁ D.C.",11292
"9 a 13 años",1,3,410.835502006257,1451.38936759415,483.796455864715,176585.706390621,14513.8936759415,"BOGOTÁ D.C.",11292
"31 a 50 años",0,1,606.997226313819,1454.16677621367,484.722258737891,176923.62443933,14541.6677621367,"BOGOTÁ D.C.",11323
"31 a 50 años",1,2,435.547864606082,1454.16677621367,484.722258737891,176923.62443933,14541.6677621367,"BOGOTÁ D.C.",11323
"9 a 13 años",1,3,411.621685293772,1454.16677621367,484.722258737891,176923.62443933,14541.6677621367,"BOGOTÁ D.C.",11323
"31 a 50 años",0,1,616.514846187011,1476.96787975788,492.32262658596,179697.758703875,14769.6787975788,"BOGOTÁ D.C.",11354
"31 a 50 años",1,2,442.377185782845,1476.96787975788,492.32262658596,179697.758703875,14769.6787975788,"BOGOTÁ D.C.",11354
"9 a 13 años",1,3,418.075847788023,1476.96787975788,492.32262658596,179697.758703875,14769.6787975788,"BOGOTÁ D.C.",11354
"31 a 50 años",0,1,622.332458450214,1490.90497551928,496.968325173095,181393.43868818,14909.0497551928,"BOGOTÁ D.C.",11382
"31 a 50 años",1,2,446.551584756184,1490.90497551928,496.968325173095,181393.43868818,14909.0497551928,"BOGOTÁ D.C.",11382
"9 a 13 años",1,3,422.020932312886,1490.90497551928,496.968325173095,181393.43868818,14909.0497551928,"BOGOTÁ D.C.",11382
"31 a 50 años",0,1,630.430835938997,1510.306038613,503.435346204334,183753.901364582,15103.06038613,"BOGOTÁ D.C.",11413
"31 a 50 años",1,2,452.36253556305,1510.306038613,503.435346204334,183753.901364582,15103.06038613,"BOGOTÁ D.C.",11413
"9 a 13 años",1,3,427.512667110953,1510.306038613,503.435346204334,183753.901364582,15103.06038613,"BOGOTÁ D.C.",11413
"31 a 50 años",0,1,637.243756683529,1526.62756788232,508.875855960773,185739.687425682,15266.2756788232,"BOGOTÁ D.C.",11443
"31 a 50 años",1,2,457.251113225969,1526.62756788232,508.875855960773,185739.687425682,15266.2756788232,"BOGOTÁ D.C.",11443
"9 a 13 años",1,3,432.13269797282,1526.62756788232,508.875855960773,185739.687425682,15266.2756788232,"BOGOTÁ D.C.",11443
"31 a 50 años",0,1,644.570860125762,1544.1809106814,514.726970227132,187875.344132903,15441.809106814,"BOGOTÁ D.C.",11474
"31 a 50 años",1,2,462.508640146467,1544.1809106814,514.726970227132,187875.344132903,15441.809106814,"BOGOTÁ D.C.",11474
"9 a 13 años",1,3,437.101410409167,1544.1809106814,514.726970227132,187875.344132903,15441.809106814,"BOGOTÁ D.C.",11474
"31 a 50 años",0,1,659.924926793209,1580.96423136172,526.988077120574,192350.64814901,15809.6423136172,"BOGOTÁ D.C.",11504
"31 a 50 años",1,2,473.525874921389,1580.96423136172,526.988077120574,192350.64814901,15809.6423136172,"BOGOTÁ D.C.",11504
"9 a 13 años",1,3,447.513429647126,1580.96423136172,526.988077120574,192350.64814901,15809.6423136172,"BOGOTÁ D.C.",11504
"31 a 50 años",0,1,660.565672559717,1582.49924859947,527.499749533156,192537.408579602,15824.9924859947,"BOGOTÁ D.C.",11535
"31 a 50 años",1,2,473.985638884484,1582.49924859947,527.499749533156,192537.408579602,15824.9924859947,"BOGOTÁ D.C.",11535
"9 a 13 años",1,3,447.947937155268,1582.49924859947,527.499749533156,192537.408579602,15824.9924859947,"BOGOTÁ D.C.",11535
"31 a 50 años",0,1,659.355069292861,1579.59903921873,526.53301307291,192184.549771612,15795.9903921873,"BOGOTÁ D.C.",11566
"31 a 50 años",1,2,473.116976483889,1579.59903921873,526.53301307291,192184.549771612,15795.9903921873,"BOGOTÁ D.C.",11566
"9 a 13 años",1,3,447.126993441981,1579.59903921873,526.53301307291,192184.549771612,15795.9903921873,"BOGOTÁ D.C.",11566
"31 a 50 años",0,1,666.452230944802,1596.60151671331,532.200505571102,194253.184533452,15966.0151671331,"BOGOTÁ D.C.",11596
"31 a 50 años",1,2,478.209509807376,1596.60151671331,532.200505571102,194253.184533452,15966.0151671331,"BOGOTÁ D.C.",11596
"9 a 13 años",1,3,451.939775961128,1596.60151671331,532.200505571102,194253.184533452,15966.0151671331,"BOGOTÁ D.C.",11596
"31 a 50 años",0,1,669.675462142805,1604.32332418952,534.774441396507,195192.671109725,16043.2332418952,"BOGOTÁ D.C.",11627
"31 a 50 años",1,2,480.522323448959,1604.32332418952,534.774441396507,195192.671109725,16043.2332418952,"BOGOTÁ D.C.",11627
"9 a 13 años",1,3,454.125538597756,1604.32332418952,534.774441396507,195192.671109725,16043.2332418952,"BOGOTÁ D.C.",11627
"31 a 50 años",0,1,671.990740890666,1609.86997463018,536.623324876727,195867.513580005,16098.6997463018,"BOGOTÁ D.C.",11657
"31 a 50 años",1,2,482.183640290096,1609.86997463018,536.623324876727,195867.513580005,16098.6997463018,"BOGOTÁ D.C.",11657
"9 a 13 años",1,3,455.695593449418,1609.86997463018,536.623324876727,195867.513580005,16098.6997463018,"BOGOTÁ D.C.",11657
"31 a 50 años",0,1,671.203848767209,1607.9848385327,535.994946177567,195638.155354812,16079.848385327,"BOGOTÁ D.C.",11688
"31 a 50 años",1,2,481.61900972971,1607.9848385327,535.994946177567,195638.155354812,16079.848385327,"BOGOTÁ D.C.",11688
"9 a 13 años",1,3,455.161980035781,1607.9848385327,535.994946177567,195638.155354812,16079.848385327,"BOGOTÁ D.C.",11688
"31 a 50 años",0,1,675.652815772904,1618.64310800691,539.54770266897,196934.911474174,16186.4310800691,"BOGOTÁ D.C.",11719
"31 a 50 años",1,2,484.811344051895,1618.64310800691,539.54770266897,196934.911474174,16186.4310800691,"BOGOTÁ D.C.",11719
"9 a 13 años",1,3,458.178948182112,1618.64310800691,539.54770266897,196934.911474174,16186.4310800691,"BOGOTÁ D.C.",11719
"31 a 50 años",0,1,675.45609274204,1618.17182398254,539.39060799418,196877.571917876,16181.7182398254,"BOGOTÁ D.C.",11747
"31 a 50 años",1,2,484.670186411798,1618.17182398254,539.39060799418,196877.571917876,16181.7182398254,"BOGOTÁ D.C.",11747
"9 a 13 años",1,3,458.045544828703,1618.17182398254,539.39060799418,196877.571917876,16181.7182398254,"BOGOTÁ D.C.",11747
"31 a 50 años",0,1,672.611175064929,1611.35633193781,537.118777312603,196048.3537191,16113.5633193781,"BOGOTÁ D.C.",11778
"31 a 50 años",1,2,482.628829770401,1611.35633193781,537.118777312603,196048.3537191,16113.5633193781,"BOGOTÁ D.C.",11778
"9 a 13 años",1,3,456.116327102478,1611.35633193781,537.118777312603,196048.3537191,16113.5633193781,"BOGOTÁ D.C.",11778
"31 a 50 años",0,1,669.58466689779,1604.10580848596,534.701936161988,195166.206699126,16041.0580848596,"BOGOTÁ D.C.",11808
"31 a 50 años",1,2,480.457173768914,1604.10580848596,534.701936161988,195166.206699126,16041.0580848596,"BOGOTÁ D.C.",11808
"9 a 13 años",1,3,454.063967819259,1604.10580848596,534.701936161988,195166.206699126,16041.0580848596,"BOGOTÁ D.C.",11808
"31 a 50 años",0,1,674.850791108612,1616.72171929217,538.907239764058,196701.142513881,16167.2171929217,"BOGOTÁ D.C.",11839
"31 a 50 años",1,2,484.235855211501,1616.72171929217,538.907239764058,196701.142513881,16167.2171929217,"BOGOTÁ D.C.",11839
"9 a 13 años",1,3,457.63507297206,1616.72171929217,538.907239764058,196701.142513881,16167.2171929217,"BOGOTÁ D.C.",11839
"31 a 50 años",0,1,685.171183958555,1641.44600426296,547.148668087654,199709.263851994,16414.4600426296,"BOGOTÁ D.C.",11869
"31 a 50 años",1,2,491.641202176571,1641.44600426296,547.148668087654,199709.263851994,16414.4600426296,"BOGOTÁ D.C.",11869
"9 a 13 años",1,3,464.633618127835,1641.44600426296,547.148668087654,199709.263851994,16414.4600426296,"BOGOTÁ D.C.",11869
"31 a 50 años",0,1,682.432194067295,1634.88428053904,544.961426846347,198910.920798917,16348.8428053904,"BOGOTÁ D.C.",11900
"31 a 50 años",1,2,489.675853495225,1634.88428053904,544.961426846347,198910.920798917,16348.8428053904,"BOGOTÁ D.C.",11900
"9 a 13 años",1,3,462.776232976522,1634.88428053904,544.961426846347,198910.920798917,16348.8428053904,"BOGOTÁ D.C.",11900
"31 a 50 años",0,1,679.012239838428,1626.69118903846,542.230396346153,197914.094666346,16266.9118903846,"BOGOTÁ D.C.",11931
"31 a 50 años",1,2,487.221882213545,1626.69118903846,542.230396346153,197914.094666346,16266.9118903846,"BOGOTÁ D.C.",11931
"9 a 13 años",1,3,460.457066986485,1626.69118903846,542.230396346153,197914.094666346,16266.9118903846,"BOGOTÁ D.C.",11931
"31 a 50 años",0,1,677.453588132351,1622.95716946076,540.985723153586,197459.788951059,16229.5716946076,"BOGOTÁ D.C.",11961
"31 a 50 años",1,2,486.10347937278,1622.95716946076,540.985723153586,197459.788951059,16229.5716946076,"BOGOTÁ D.C.",11961
"9 a 13 años",1,3,459.400101955628,1622.95716946076,540.985723153586,197459.788951059,16229.5716946076,"BOGOTÁ D.C.",11961
"31 a 50 años",0,1,674.896188731119,1616.83047714395,538.943492381317,196714.374719181,16168.3047714395,"BOGOTÁ D.C.",11992
"31 a 50 años",1,2,484.268430051523,1616.83047714395,538.943492381317,196714.374719181,16168.3047714395,"BOGOTÁ D.C.",11992
"9 a 13 años",1,3,457.665858361308,1616.83047714395,538.943492381317,196714.374719181,16168.3047714395,"BOGOTÁ D.C.",11992
"31 a 50 años",0,1,667.632569129986,1599.42922085952,533.143073619842,194597.221871242,15994.2922085952,"BOGOTÁ D.C.",12022
"31 a 50 años",1,2,479.056455647955,1599.42922085952,533.143073619842,194597.221871242,15994.2922085952,"BOGOTÁ D.C.",12022
"9 a 13 años",1,3,452.740196081584,1599.42922085952,533.143073619842,194597.221871242,15994.2922085952,"BOGOTÁ D.C.",12022
"31 a 50 años",0,1,673.050018749164,1612.40765783833,537.469219279442,196176.265036996,16124.0765783833,"BOGOTÁ D.C.",12053
"31 a 50 años",1,2,482.943719890617,1612.40765783833,537.469219279442,196176.265036996,16124.0765783833,"BOGOTÁ D.C.",12053
"9 a 13 años",1,3,456.413919198545,1612.40765783833,537.469219279442,196176.265036996,16124.0765783833,"BOGOTÁ D.C.",12053
"31 a 50 años",0,1,705.373125974207,1689.84324830402,563.281082768006,205597.595210322,16898.4324830402,"BOGOTÁ D.C.",12084
"31 a 50 años",1,2,506.137005986494,1689.84324830402,563.281082768006,205597.595210322,16898.4324830402,"BOGOTÁ D.C.",12084
"9 a 13 años",1,3,478.333116343318,1689.84324830402,563.281082768006,205597.595210322,16898.4324830402,"BOGOTÁ D.C.",12084
"31 a 50 años",0,1,717.569953887776,1719.06285781495,573.020952604983,209152.647700819,17190.6285781495,"BOGOTÁ D.C.",12112
"31 a 50 años",1,2,514.888779672486,1719.06285781495,573.020952604983,209152.647700819,17190.6285781495,"BOGOTÁ D.C.",12112
"9 a 13 años",1,3,486.604124254689,1719.06285781495,573.020952604983,209152.647700819,17190.6285781495,"BOGOTÁ D.C.",12112
"31 a 50 años",0,1,723.562440058711,1733.4188942496,577.806298083201,210899.298800368,17334.188942496,"BOGOTÁ D.C.",12143
"31 a 50 años",1,2,519.188658555429,1733.4188942496,577.806298083201,210899.298800368,17334.188942496,"BOGOTÁ D.C.",12143
"9 a 13 años",1,3,490.667795635461,1733.4188942496,577.806298083201,210899.298800368,17334.188942496,"BOGOTÁ D.C.",12143
"31 a 50 años",0,1,733.368326520241,1756.91059023358,585.636863411192,213757.455145085,17569.1059023358,"BOGOTÁ D.C.",12173
"31 a 50 años",1,2,526.224824000246,1756.91059023358,585.636863411192,213757.455145085,17569.1059023358,"BOGOTÁ D.C.",12173
"9 a 13 años",1,3,497.317439713089,1756.91059023358,585.636863411192,213757.455145085,17569.1059023358,"BOGOTÁ D.C.",12173
"31 a 50 años",0,1,741.055657264773,1775.32691980126,591.775639933753,215998.10857582,17753.2691980126,"BOGOTÁ D.C.",12204
"31 a 50 años",1,2,531.740830244023,1775.32691980126,591.775639933753,215998.10857582,17753.2691980126,"BOGOTÁ D.C.",12204
"9 a 13 años",1,3,502.530432292464,1775.32691980126,591.775639933753,215998.10857582,17753.2691980126,"BOGOTÁ D.C.",12204
"31 a 50 años",0,1,749.423952346912,1795.37461714561,598.458205715203,218437.245086049,17953.7461714561,"BOGOTÁ D.C.",12234
"31 a 50 años",1,2,537.745459088133,1795.37461714561,598.458205715203,218437.245086049,17953.7461714561,"BOGOTÁ D.C.",12234
"9 a 13 años",1,3,508.205205710563,1795.37461714561,598.458205715203,218437.245086049,17953.7461714561,"BOGOTÁ D.C.",12234
"31 a 50 años",0,1,762.801118445666,1827.42193080276,609.14064360092,222336.334914336,18274.2193080276,"BOGOTÁ D.C.",12265
"31 a 50 años",1,2,547.344178614704,1827.42193080276,609.14064360092,222336.334914336,18274.2193080276,"BOGOTÁ D.C.",12265
"9 a 13 años",1,3,517.276633742389,1827.42193080276,609.14064360092,222336.334914336,18274.2193080276,"BOGOTÁ D.C.",12265
"31 a 50 años",0,1,748.773253090977,1793.81575460346,597.938584867821,218247.583476755,17938.1575460346,"BOGOTÁ D.C.",12296
"31 a 50 años",1,2,537.278553047813,1793.81575460346,597.938584867821,218247.583476755,17938.1575460346,"BOGOTÁ D.C.",12296
"9 a 13 años",1,3,507.763948464671,1793.81575460346,597.938584867821,218247.583476755,17938.1575460346,"BOGOTÁ D.C.",12296
"31 a 50 años",0,1,741.933344633244,1777.42957160229,592.476523867432,216253.931211613,17774.2957160229,"BOGOTÁ D.C.",12326
"31 a 50 años",1,2,532.370610484454,1777.42957160229,592.476523867432,216253.931211613,17774.2957160229,"BOGOTÁ D.C.",12326
"9 a 13 años",1,3,503.125616484598,1777.42957160229,592.476523867432,216253.931211613,17774.2957160229,"BOGOTÁ D.C.",12326
"31 a 50 años",0,1,745.111178208739,1785.04262122673,595.014207075577,217180.185582586,17850.4262122673,"BOGOTÁ D.C.",12357
"31 a 50 años",1,2,534.650849286015,1785.04262122673,595.014207075577,217180.185582586,17850.4262122673,"BOGOTÁ D.C.",12357
"9 a 13 años",1,3,505.280593731977,1785.04262122673,595.014207075577,217180.185582586,17850.4262122673,"BOGOTÁ D.C.",12357
"31 a 50 años",0,1,753.872919352606,1806.03288661982,602.010962206606,219734.001205411,18060.3288661982,"BOGOTÁ D.C.",12387
"31 a 50 años",1,2,540.937793410318,1806.03288661982,602.010962206606,219734.001205411,18060.3288661982,"BOGOTÁ D.C.",12387
"9 a 13 años",1,3,511.222173856894,1806.03288661982,602.010962206606,219734.001205411,18060.3288661982,"BOGOTÁ D.C.",12387
"31 a 50 años",0,1,771.986570732932,1849.42726947911,616.475756493035,225013.651119958,18494.2726947911,"BOGOTÁ D.C.",12418
"31 a 50 años",1,2,553.935154579216,1849.42726947911,616.475756493035,225013.651119958,18494.2726947911,"BOGOTÁ D.C.",12418
"9 a 13 años",1,3,523.505544166957,1849.42726947911,616.475756493035,225013.651119958,18494.2726947911,"BOGOTÁ D.C.",12418
"31 a 50 años",0,1,813.14708180602,1948.03438842418,649.344796141395,237010.850591609,19480.3438842418,"BOGOTÁ D.C.",12449
"31 a 50 años",1,2,583.469676199435,1948.03438842418,649.344796141395,237010.850591609,19480.3438842418,"BOGOTÁ D.C.",12449
"9 a 13 años",1,3,551.417630418729,1948.03438842418,649.344796141395,237010.850591609,19480.3438842418,"BOGOTÁ D.C.",12449
"31 a 50 años",0,1,851.765326018711,2040.55106766971,680.183689223238,248267.046566482,20405.5106766971,"BOGOTÁ D.C.",12478
"31 a 50 años",1,2,611.180006778405,2040.55106766971,680.183689223238,248267.046566482,20405.5106766971,"BOGOTÁ D.C.",12478
"9 a 13 años",1,3,577.605734872597,2040.55106766971,680.183689223238,248267.046566482,20405.5106766971,"BOGOTÁ D.C.",12478
"31 a 50 años",0,1,855.88137712602,2050.41177956422,683.470593188074,249466.766513647,20504.1177956422,"BOGOTÁ D.C.",12509
"31 a 50 años",1,2,614.133458940427,2050.41177956422,683.470593188074,249466.766513647,20504.1177956422,"BOGOTÁ D.C.",12509
"9 a 13 años",1,3,580.396943497774,2050.41177956422,683.470593188074,249466.766513647,20504.1177956422,"BOGOTÁ D.C.",12509
"31 a 50 años",0,1,825.359042260425,1977.29025055237,659.096750184125,240570.313817206,19772.9025055237,"BOGOTÁ D.C.",12539
"31 a 50 años",1,2,592.232308165434,1977.29025055237,659.096750184125,240570.313817206,19772.9025055237,"BOGOTÁ D.C.",12539
"9 a 13 años",1,3,559.698900126515,1977.29025055237,659.096750184125,240570.313817206,19772.9025055237,"BOGOTÁ D.C.",12539
"31 a 50 años",0,1,828.567140917592,1984.97580541133,661.658601803776,241505.389658378,19849.7580541133,"BOGOTÁ D.C.",12570
"31 a 50 años",1,2,594.53426352701,1984.97580541133,661.658601803776,241505.389658378,19849.7580541133,"BOGOTÁ D.C.",12570
"9 a 13 años",1,3,561.874400966727,1984.97580541133,661.658601803776,241505.389658378,19849.7580541133,"BOGOTÁ D.C.",12570
"31 a 50 años",0,1,798.604710062918,1913.19562323807,637.731874412691,232772.134160632,19131.9562323807,"BOGOTÁ D.C.",12600
"31 a 50 años",1,2,573.034869112292,1913.19562323807,637.731874412691,232772.134160632,19131.9562323807,"BOGOTÁ D.C.",12600
"9 a 13 años",1,3,541.556044062864,1913.19562323807,637.731874412691,232772.134160632,19131.9562323807,"BOGOTÁ D.C.",12600
"31 a 50 años",0,1,776.662525851161,1860.6293282122,620.209776070735,226376.568265818,18606.293282122,"BOGOTÁ D.C.",12631
"31 a 50 años",1,2,557.290363101513,1860.6293282122,620.209776070735,226376.568265818,18606.293282122,"BOGOTÁ D.C.",12631
"9 a 13 años",1,3,526.67643925953,1860.6293282122,620.209776070735,226376.568265818,18606.293282122,"BOGOTÁ D.C.",12631
"31 a 50 años",0,1,774.074861368258,1854.43013066088,618.143376886959,225622.33256374,18544.3013066088,"BOGOTÁ D.C.",12662
"31 a 50 años",1,2,555.433597220242,1854.43013066088,618.143376886959,225622.33256374,18544.3013066088,"BOGOTÁ D.C.",12662
"9 a 13 años",1,3,524.921672072378,1854.43013066088,618.143376886959,225622.33256374,18544.3013066088,"BOGOTÁ D.C.",12662
